source_row,halo_id,galaxy_id,kind,ra_gal,dec_gal,observed_redshift_gal,euclid_nisp_h,lm_halo,true_redshift_halo,conc_vir_halo,rs_halo,rvir_halo,hpix_29_nest,h_ab,x_arcmin,y_arcmin,pdz_sigma_log1pz,synthetic_t,synthetic_error_alias,population
535141,4443580404883,0,0,185.95213,61.8563,1.7986428,9.455489e-30,11.451625,1.7958797,3.092322,51.690586,159.84395,791665583852424292,23.96079002,2.639070315,4.94202,0.04965691264,1.043997334,0,Other hosts
535451,4140510936331,23,1,185.95163,61.85402,1.0380428,3.5700747e-29,12.640614,1.0369672,3.6876044,105.75116,389.96844,791665582842682754,22.51830674,2.624881765,4.80522,0.03703518399,0.674403528,0,Other hosts
537141,3938450443464,1,1,185.90408,61.82187,0.5979097,2.52511e-29,11.304431,0.5980388,5.8826585,23.110222,135.94954,791664794979120250,22.89429925,1.275550652,2.87622,0.0403251184,0.4735412776,0,Other hosts
538004,4443570188274,0,0,185.81152,61.73415,1.6926779,4.9854635e-29,11.804693,1.6942083,7.156118,29.22097,209.1087,791684977245323547,22.15573615,-1.351033739,-2.38698,0.03386269129,1.019251899,0,Other hosts
538298,4140500636205,0,0,185.71846,61.67425,0.9808215,2.0032741e-29,11.34637,0.9781817,2.588669,55.42626,143.48026,791684398265683176,23.14564906,-3.99180668,-5.98098,0.04252442927,0.6602028877,0,Other hosts
538569,4141520566280,0,0,185.77754,61.78313,1.094108,1.987719e-29,11.493891,1.0896615,10.173583,15.909779,161.85945,791685189616335934,23.15411253,-2.315287602,0.55182,0.04259848462,0.7885782207,0,Other hosts
539295,4140510935212,0,0,186.05783,61.825516,1.0382704,5.471876e-29,11.563936,1.039034,7.012492,24.521156,171.95442,791665115460219423,22.05465938,5.638529802,3.09498,0.03297826959,0.7247788082,0,Other hosts
539776,4140510936293,45,1,185.90083,61.84984,1.0370482,9.6795e-30,13.078821,1.0371779,6.303549,86.35166,544.3219,791688320929942509,23.93536769,1.183325077,4.55442,0.04943446728,0.7404764653,0,Other hosts
540369,4342550560928,0,0,185.67241,61.871033,1.4473712,4.553269e-29,11.840272,1.4457178,6.665077,32.065872,213.72151,791688731231861640,22.25419173,-5.298572142,5.826,0.03472417763,0.9086353522,0,Other hosts
540425,4342560910873,9,1,185.77708,61.734367,1.5114764,1.49264e-29,11.899451,1.514121,4.5645213,49.313095,225.09068,791684889941004545,23.46511231,-2.328341068,-2.37396,0.04531973272,0.9660666657,0,Other hosts
541545,4140510955421,0,0,185.9733,61.72164,1.0484844,3.9464306e-29,11.721137,1.0485284,3.051055,63.198746,192.82285,791661419197036918,22.40948883,3.239813525,-3.13758,0.03608302722,0.7928210053,0,Other hosts
542951,3636380222481,0,0,186.0165,61.8024,0.18169679,8.3877704e-29,10.823063,0.17964816,12.551562,6.472319,84.33454,791664685625717628,21.59088367,4.465704252,1.70802,0.02892023207,-0.1126274921,-1,Other hosts
544449,4443590178631,0,0,185.75027,61.748566,1.8685644,1.1160932e-29,11.59631,1.8631954,6.3747363,28.045132,178.78032,791684927671263195,23.78074884,-3.089131123,-1.52202,0.04808155239,1.093978038,0,Other hosts
545288,4543600303879,0,0,185.89294,61.845383,1.9938805,1.145688e-29,11.649774,1.9954667,1.190629,157.52007,187.54796,791688317239416789,23.75233409,0.9594297564,4.287,0.04783292328,1.101510069,0,Other hosts
545663,3636390278708,30,1,186.04123,61.83146,0.20098497,1.8858906e-28,13.765077,0.19938214,6.0372825,139.13586,840.0025,791665484471169270,20.71120876,5.167469939,3.45162,0.02122307665,0.2131312685,0,Other hosts
546087,4443580072686,16,1,185.91618,61.86921,1.7712697,2.7453557e-29,12.328626,1.7675229,4.5829644,68.3621,313.30106,791665618384863721,22.80350345,1.618913564,5.71662,0.03953065516,1.008120744,0,Other hosts
546426,4039480301679,2,1,186.01212,61.717735,0.7656551,2.2279443e-29,11.86402,0.7679694,4.9243064,43.284412,213.1457,791664321378346453,23.03023918,4.341412554,-3.37188,0.0415145928,0.5404604846,0,Other hosts
546945,4039470670813,183,1,185.85521,61.7893,0.74144113,3.9639818e-29,13.761781,0.7391196,3.8651338,239.36154,925.16437,791687988619156826,22.40467087,-0.1112382326,0.92202,0.03604087012,0.610999614,0,Other hosts
547012,4039480310907,127,1,185.78217,61.721634,0.7676624,3.8122308e-28,13.481021,0.7673747,5.907442,124.57436,735.91583,791684875033895980,19.94705204,-2.183901628,-3.13794,0.015,0.5552417934,0,Other hosts
547013,4039480310907,208,1,185.71814,61.68876,0.76586676,1.3369306e-29,13.481021,0.7673747,5.907442,124.57436,735.91583,791684450248086494,23.58472784,-4.000887352,-5.11038,0.04636636861,0.9302956137,1,Other hosts
548860,4442570323248,1,1,185.65257,61.79628,1.622689,1.7664626e-29,12.635224,1.6247474,2.7506576,143.76704,395.45392,791685626511479187,23.28223888,-5.861573809,1.34082,0.04371959022,0.9521274696,0,Other hosts
550055,4342561037502,0,0,185.74023,61.769512,1.5518245,1.519412e-29,11.473266,1.550976,4.5054226,35.86209,161.57388,791685132221760460,23.44581112,-3.374037209,-0.26526,0.0451508473,0.9495685821,0,Other hosts
550323,3938450304409,0,0,185.98508,61.723736,0.5789079,1.8894695e-29,11.279734,0.57757246,15.6721,8.474476,132.81284,791664350378231932,23.20915029,3.574095765,-3.01182,0.043080065,0.4561746437,0,Other hosts
550711,4141520567347,6,1,186.05775,61.858932,1.0961994,2.4509893e-29,12.428721,1.0907241,4.026078,82.586494,332.4997,791665327933300556,22.92664646,5.636259634,5.09994,0.04060815654,0.7463063842,0,Other hosts
554212,4140500043842,4,1,185.74525,61.8164,0.9150364,1.6648528e-29,11.645183,0.91387194,6.910554,26.276394,181.58444,791688521486005239,23.3465604,-3.231584166,2.54802,0.04428240348,0.6731873559,0,Other hosts
555167,4140500636146,0,0,185.92474,61.683662,0.9799394,8.159819e-29,11.913287,0.9782575,6.48811,34.170464,221.70174,791661243955235790,21.62079869,1.861821542,-5.41626,0.02918198851,0.7151506438,0,Other hosts
555526,3736400369988,1141,1,185.65932,61.788334,0.28304785,6.7146686e-28,14.776993,0.2762364,4.352807,424.61133,1848.2512,791685622985045543,19.33243854,-5.670028383,0.86406,0.015,0.2630543616,0,Other hosts
556290,4140500618527,0,0,185.87799,61.692787,0.9644103,1.2400769e-29,11.119661,0.9626397,3.2677445,36.7345,120.03896,791661273300986066,23.66637846,0.535192109,-4.86876,0.04708081149,0.7248411563,0,Other hosts
557267,4442570328470,0,0,185.69734,61.679016,1.622535,2.5624034e-29,11.785776,1.6250588,4.461129,46.170757,205.97371,791684395411780858,22.87838125,-4.591131035,-5.69502,0.0401858359,0.9282002117,0,Other hosts
558235,4745650266423,0,0,185.74333,61.812157,2.8631773,1.1150176e-29,11.692071,2.8615165,3.985939,48.768642,194.38884,791688508966321300,23.78179569,-3.286068199,2.29344,0.04809071232,1.357144209,0,Other hosts
559048,4140510937831,14,1,185.94586,61.757004,1.0397923,1.5206364e-28,12.29494,1.0418441,4.0365357,74.61233,301.17532,791664477147758446,20.94493654,2.461145897,-1.01574,0.02326819477,0.7561356872,0,Other hosts
559702,3736400369988,3152,1,185.72256,61.698757,0.27586386,2.5166206e-28,14.776993,0.2762364,4.352807,424.61133,1848.2512,791684467212523509,20.39795563,-3.875460569,-4.51056,0.01848211178,0.229774991,0,Other hosts
560394,3939470220063,3,1,186.04294,61.737907,0.6849605,6.266113e-29,11.872544,0.6850724,5.92228,35.626713,210.99136,791664020025348456,21.90750444,5.21599478,-2.16156,0.03169066388,0.5371018643,0,Other hosts
562299,3736400259914,0,0,185.71292,61.676384,0.25476718,3.475106e-29,10.885818,0.25269532,8.954983,4.882373,90.81111,791684398850646191,22.54757986,-4.149015814,-5.85294,0.03729132377,0.2437896899,0,Other hosts
562874,4443580059724,0,0,186.04393,61.70809,1.7254705,1.5115672e-29,11.41342,1.723981,7.3618717,21.107506,155.39075,791663943818838543,23.45143135,5.24408811,-3.95058,0.04520002432,0.9896056986,0,Other hosts
562909,4443590416455,0,0,185.87584,61.72033,1.8708119,1.4600627e-28,12.724874,1.867148,3.3242838,129.89906,431.82135,791661491700690653,20.98907123,0.4741813437,-3.21618,0.0236543733,1.029510638,0,Other hosts
563353,3939460592162,0,0,185.93303,61.685097,0.6736852,4.4483936e-28,11.86118,0.67087847,7.641743,27.57901,210.75171,791661245817275349,19.77949198,2.097067702,-5.33016,0.015,0.507568981,0,Other hosts
563747,3939460546325,0,0,185.70361,61.84205,0.64799184,4.2631745e-28,12.104788,0.6477989,7.682664,32.656116,250.88597,791688609542169479,19.82566723,-4.413206617,4.08702,0.015,0.5003872317,0,Other hosts
563757,3939460596057,18,1,185.84952,61.76506,0.6814674,1.1377164e-29,12.047115,0.6792664,10.374254,23.137629,240.03564,791685033528225429,23.75991495,-0.2727039325,-0.53238,0.04789925585,0.4165813837,0,Other hosts
564015,4442570310376,13,1,185.8701,61.743404,1.6053288,1.4394205e-29,12.3027935,1.6069627,3.4169064,89.67196,306.4007,791685006271462458,23.50453079,0.3112967888,-1.83174,0.04566464442,0.9291541099,0,Other hosts
564911,3736400369988,139,1,185.67613,61.77765,0.27698496,1.2635786e-29,14.776993,0.2762364,4.352807,424.61133,1848.2512,791685524457842473,23.64599434,-5.193009329,0.22302,0.04690245052,0.6419985241,1,Other hosts
565157,3736400369988,400,1,185.84206,61.736595,0.2769582,2.0833144e-29,14.776993,0.2762364,4.352807,424.61133,1848.2512,791684960751734799,23.10311296,-0.4843970997,-2.24028,0.04215223841,0.2329616081,0,Other hosts
566083,4140510934833,21,1,186.02211,61.7704,1.0361553,3.45292e-29,12.976606,1.0338123,5.528895,91.07774,503.55927,791664597701693288,22.55453371,4.624899784,-0.21198,0.03735216995,0.4458487885,-1,Other hosts
566914,4443590239052,0,0,185.65773,61.856186,1.8804743,1.2954631e-29,11.707113,1.877231,4.941458,39.403828,194.71237,791688673581780364,23.61893738,-5.715147972,4.93518,0.0466657021,1.002989443,0,Other hosts
567192,4442570512016,6,1,185.65012,61.779,1.6698092,2.1862982e-29,12.365461,1.6742257,6.3269243,51.07082,323.12122,791685436112730521,23.05072651,-5.931097705,0.30402,0.04169385694,0.9385374904,0,Other hosts
567387,4443580324098,0,0,185.72726,61.731163,1.7758808,9.524551e-30,11.509168,1.7734246,5.5983677,29.960924,167.73227,791685228416502226,23.95288872,-3.742088198,-2.5662,0.04958777631,1.025874473,0,Other hosts
568076,4140500619598,13,1,185.6919,61.716034,0.96847165,1.1815246e-29,12.538806,0.97003525,7.4853463,48.00886,359.36295,791684482931643325,23.71889308,-4.74550246,-3.47394,0.04754031444,0.3257122052,-1,Other hosts
568166,4140510936331,37,1,185.94353,61.84701,1.038927,1.9936857e-28,12.640614,1.0369672,3.6876044,105.75116,389.96844,791665568432056958,20.65085827,2.395027254,4.38462,0.02069500982,0.7284403383,0,Other hosts
568686,4140510405934,0,0,185.7418,61.82078,0.9919116,4.694461e-29,11.421959,0.9901494,7.730207,19.76091,152.75592,791688523095489331,22.22103566,-3.329485162,2.81082,0.03443406204,0.6933346016,0,Other hosts
569720,4443590177285,0,0,185.75717,61.870438,1.8637902,1.2847555e-29,11.367385,1.8589925,1.0455287,144.1415,150.70407,791688800893600154,23.62794879,-2.893329132,5.7903,0.04674455188,1.064609016,0,Other hosts
571314,3737420735300,0,0,185.67741,61.7436,0.3858833,2.4489605e-29,11.059308,0.38500708,6.9164515,15.535048,107.4474,791685267197512730,22.92754555,-5.156686641,-1.81998,0.04061602356,0.2660378567,0,Other hosts
572093,3736400369988,5073,1,185.7488,61.80976,0.28347695,8.9460674e-29,14.776993,0.2762364,4.352807,424.61133,1848.2512,791688142118516221,21.52091959,-3.130845461,2.14962,0.02830804637,0.2434905787,0,Other hosts
572121,3736400806473,0,0,185.9603,61.82419,0.2816515,1.9877744e-29,10.623231,0.28126505,19.794083,4.964944,72.41364,791664819652553193,23.15408227,2.870911223,3.01542,0.04259821984,0.2431162591,0,Other hosts
573045,4140510939013,7,1,185.89618,61.763527,1.0454826,2.1714028e-29,11.744561,1.0454842,6.383498,30.726397,196.14189,791664513063138297,23.05814902,1.051371561,-0.62436,0.04175880389,0.7354249079,0,Other hosts
574265,4442570445128,0,0,185.98616,61.802414,1.6501228,4.3118024e-29,12.010974,1.6493998,6.328038,38.696712,244.87427,791664700009482571,22.31335288,3.604743033,1.70886,0.03524183766,0.9353782077,0,Other hosts
575702,4442570512782,6,1,185.68338,61.724586,1.6736541,3.884734e-29,11.998967,1.6785284,4.9043345,49.471317,242.6239,791685240983145160,22.42659678,-4.987275353,-2.96082,0.03623272185,1.025713821,0,Other hosts
575899,4443580403053,0,0,185.88626,61.858143,1.7925673,5.8765997e-29,11.8406105,1.7893621,4.0800686,52.80532,215.44933,791689057832238726,21.97718473,0.7698707274,5.0526,0.03230036637,1.043220461,0,Other hosts
577514,3939460593064,0,0,186.06384,61.83637,0.673873,1.8980998e-29,11.074008,0.6724226,12.877591,8.744037,112.60213,791665132129452148,23.20420239,5.809076174,3.74622,0.04303677093,0.502085018,0,Other hosts
577815,4140510939211,10,1,186.001,61.757553,1.0473686,4.7956507e-29,12.363913,1.0491033,4.4564185,70.57572,314.51495,791664412934441424,22.19788114,4.0258592,-0.9828,0.03423146,0.7147406917,0,Other hosts
579553,4443580440587,0,0,185.78825,61.855064,1.8173015,2.062837e-29,11.767357,1.8135437,6.2329984,32.667984,203.61949,791688419602732155,23.11383772,-2.011368859,4.86786,0.04224608004,1.080338366,0,Other hosts
579593,4443590945769,0,0,185.79776,61.828293,1.9259593,2.308731e-29,11.786393,1.9262573,3.2676613,66.296394,216.63417,791688188449589173,22.99156666,-1.741502637,3.2616,0.04117620831,1.09778495,0,Other hosts
579925,4140510936242,0,0,185.68524,61.8229,1.0380808,2.2337849e-29,11.435559,1.0362625,2.9684026,51.973362,154.27786,791688547828261175,23.02739662,-4.934493947,2.93802,0.04148972045,0.799843571,0,Other hosts
580184,3938440172176,0,0,185.6707,61.866993,0.5369763,1.1716749e-29,10.975642,0.5380423,8.33962,13.722517,102.38609,791688729918113612,23.72798218,-5.347096983,5.5836,0.04761984411,0.3675049246,0,Other hosts
581115,4140500636202,0,0,185.71593,61.697838,0.9798643,2.6655575e-29,11.179016,0.97807103,4.3095665,29.214914,125.90362,791684456047548402,22.83552986,-4.063600743,-4.5657,0.03981088629,0.7179130245,0,Other hosts
581227,4140510936507,0,0,185.72585,61.71315,1.0406699,2.0183176e-29,11.404325,1.0386266,7.242096,20.796795,150.61238,791685206991776762,23.13752623,-3.782099909,-3.64698,0.04245335453,0.6713134688,0,Other hosts
582019,4140500061036,0,0,185.7536,61.776764,0.92763,4.662065e-29,11.639432,0.9293286,5.268513,34.10478,179.68147,791685180382534896,22.22855419,-2.99463538,0.16986,0.03449984916,0.6666901861,0,Other hosts
582735,3939460592179,0,0,185.88818,61.697502,0.67285275,5.5518126e-29,11.473564,0.67150897,4.1711564,37.367218,155.86452,791661286996307006,22.038913,0.8243547597,-4.58586,0.03284048879,0.7427922185,1,Other hosts
583075,4442570323049,0,0,185.70418,61.86744,1.6208694,9.5741115e-30,11.425996,1.6230917,1.9287091,81.08469,156.38878,791688816253988704,23.9472538,-4.39703167,5.61042,0.04953847073,0.935289579,0,Other hosts
583283,4443580323883,0,0,186.00189,61.727776,1.7696697,2.2805576e-29,11.654185,1.7681121,7.5783434,24.636856,186.70656,791664340854773138,23.00489739,4.051114819,-2.76942,0.04129285213,1.069204842,0,Other hosts
584324,3939460590773,0,0,185.8614,61.856804,0.67038685,1.267105e-28,11.759532,0.6675942,10.659089,18.053629,192.43524,791688351518864278,21.14296849,0.06441601736,4.97226,0.02500097427,0.4927431398,0,Other hosts
584831,3939460546309,0,0,185.71088,61.79564,0.6486374,9.2190136e-30,11.021251,0.64757603,20.18268,5.395267,108.890945,791685564822253516,23.98828886,-4.206905099,1.30242,0.04989752753,0.488405905,0,Other hosts
585963,3737410295203,0,0,186.03629,61.74519,0.3259454,1.0138054e-29,10.6935005,0.3257047,8.246944,7.723259,78.303276,791664034760719256,23.8851135,5.027287064,-1.72458,0.04899474312,0.3041520457,0,Other hosts
586238,4140510467599,10,1,186.02902,61.768127,1.006138,2.7196282e-29,12.551708,1.0095181,7.253803,50.075153,363.2353,791664595664708512,22.81372616,4.820985546,-0.34836,0.03962010391,0.72218595,0,Other hosts
586571,4140500204375,53,1,185.80414,61.823437,0.96156913,2.2060176e-29,12.796935,0.96023446,6.5047965,67.159,436.85562,791688181697929947,23.04097757,-1.560456738,2.97024,0.04160855372,0.6688165024,0,Other hosts
586710,4140510935040,49,1,186.07034,61.8012,1.0400996,3.9420524e-29,12.859128,1.0376961,6.415303,71.80433,460.64655,791665041670743303,22.41069402,5.993527325,1.63602,0.03609357266,0.6874959342,0,Other hosts
587863,4140510974563,0,0,185.87556,61.85647,1.0752964,1.24821596e-29,11.125098,1.0716089,4.6041775,26.366222,121.39477,791688329940114659,23.65927567,0.4662357556,4.95222,0.04701866213,0.7376899739,0,Other hosts
587923,4140520899980,3,1,185.87132,61.85008,1.0926461,5.8348925e-29,12.550622,1.0879897,5.078072,71.70815,364.13916,791688326409288395,21.98491785,0.345916851,4.56882,0.03236803121,0.7622884514,0,Other hosts
589907,4140500203269,0,0,185.69165,61.864494,0.95788777,1.4066514e-29,11.160948,0.9566749,2.2610567,54.80351,123.91383,791688636609060476,23.52953379,-4.752596735,5.43366,0.04588342069,0.6767918185,0,Other hosts
590375,4140500635775,0,0,185.77429,61.775215,0.980361,4.7109158e-29,11.600497,0.9782805,11.056141,15.77836,174.44777,791685175884207701,22.21723665,-2.407513178,0.07692,0.03440082064,0.7021915435,0,Other hosts
591075,4443580323844,0,0,185.82106,61.74456,1.7756006,2.615691e-29,11.863077,1.773665,7.651125,28.71692,219.71675,791684992486387202,22.8560339,-1.080316203,-1.76238,0.03999029667,1.043583087,0,Other hosts
593573,4140500618528,0,0,185.89005,61.6868,0.96407646,1.6581757e-29,11.318979,0.9626008,5.766022,24.504364,141.29271,791661264988717885,23.35092363,0.877419937,-5.22798,0.0443205818,0.6779047531,0,Other hosts
594199,3939460596204,0,0,185.66637,61.722984,0.6808392,4.6144246e-28,12.254834,0.6796544,4.7577953,59.604347,283.5853,791684514840357659,19.73970612,-5.469969827,-3.05694,0.015,0.7805857784,1,Other hosts
595208,4443580323897,0,0,185.9969,61.755455,1.7708902,5.6008366e-29,12.043191,1.7684922,4.7434,53.04779,251.6269,791664412181526362,22.02936774,3.909513089,-1.10868,0.03275696775,1.317744267,1,Other hosts
595210,4443580404959,0,0,185.88165,61.82068,1.7978729,1.2499045e-29,11.507835,1.7979411,1.8077666,93.06713,168.24365,791688249445389367,23.65780792,0.6390522956,2.80482,0.04700581931,0.9712066205,0,Other hosts
595252,4443590945605,0,0,185.88481,61.72664,1.923407,8.696316e-29,12.708369,1.9217459,5.291362,79.377754,420.01642,791661496370901587,21.55166172,0.7287239321,-2.83758,0.02857704004,1.095448178,0,Other hosts
596054,4442570323165,8,1,185.71344,61.78708,1.62064,3.826708e-29,12.386634,1.6233119,4.59871,71.8485,330.41043,791685514091548475,22.44293669,-4.134259722,0.78882,0.03637569603,0.8908827938,0,Other hosts
596843,4443580056557,0,0,186.0151,61.810333,1.7255913,1.3977713e-29,11.58739,1.7236974,2.387209,75.019005,179.08604,791664690667052170,23.5364097,4.425976312,2.184,0.0459435849,0.9912805618,0,Other hosts
596999,3736400369988,4647,1,185.81621,61.855442,0.27525595,4.5311914e-29,14.776993,0.2762364,4.352807,424.61133,1848.2512,791688438042156118,22.25946898,-1.217945139,4.89054,0.03477035359,0.276410803,0,Other hosts
598014,4442570446472,0,0,185.85474,61.701347,1.6583143,2.6173734e-29,11.642623,1.6602558,3.0133345,61.76257,186.11128,791684733131786648,22.85533579,-0.1245754697,-4.35516,0.03998418815,1.000774713,0,Other hosts
598377,3736400369988,732,1,185.85915,61.77647,0.27576035,1.3967225e-29,14.776993,0.2762364,4.352807,424.61133,1848.2512,791687980919934172,23.53722468,0.0005675420034,0.15222,0.04595071592,0.190194621,0,Other hosts
